cut_off	num_rel	true_recall	SWIFT	SWIFT+forget0.1	SWIFT+forget0.2	SWIFT+forget0.5
4560	671	0.49265785609397944	0.06633329763572106	0.06546341463414634	0.06560422369964802	0.06594594594594595
4590	674	0.4948604992657856	0.07349753963169446	0.07210869797796084	0.07189333333333334	0.07118715673848754
4620	679	0.4985315712187959	0.045775152317326186	0.045436295503211994	0.04569621105054176	0.04648138006571741
4650	685	0.5029368575624082	0.04618042365263077	0.045804078903376795	0.04603804019087304	0.04676725609339796
4680	694	0.5095447870778267	0.03549902386213385	0.03511968017812864	0.03514457892338076	0.035212339540311534
4710	703	0.5161527165932452	0.01362634167615833	0.013528857071377711	0.013528857071377711	0.01352807604972482
4740	705	0.5176211453744494	0.06601941747642996	0.0661847540368006	0.06738029245914173	0.07108287961282517
4770	708	0.5198237885462555	0.10805775500914339	0.10640216411181244	0.10678733031674208	0.10802563320109856
4800	711	0.5220264317180616	0.09151241585103322	0.09012549119026493	0.09030864981582624	0.09073506891271056
4830	720	0.5286343612334802	0.02081797284992118	0.02060498526171193	0.020572604148808505	0.020476068594829793
4860	729	0.5352422907488987	0.02926778908621414	0.02899184728574269	0.029013770596195178	0.029078579976067012
4890	738	0.5418502202643172	0.038450061810164554	0.0378131885023313	0.03761851360995005	0.03703331995182658
4920	744	0.5462555066079295	0.038089062193583614	0.03797274536824376	0.038297215215936584	0.03929231581726961
4950	746	0.5477239353891337	0.08111009935009134	0.08088474466008891	0.08200505661206992	0.08552103634070847
4980	747	0.5484581497797357	0.12732724357039818	0.12826236263736263	0.1318623124448367	0.14362622572582195
5010	749	0.5499265785609398	0.1538631119882609	0.15201948447331032	0.1533265097236438	0.1562043795620438
5040	753	0.552863436123348	0.07432693652367205	0.07244564171637483	0.07171428571428572	0.06951624815361891
5070	758	0.5565345080763583	0.03886083412393354	0.03856525057237344	0.038714949690995454	0.03917717593549721
5100	761	0.5587371512481645	0.08277474880691785	0.08253796095444685	0.08365395185225899	0.08704106142056503
5130	767	0.5631424375917768	0.055844770468946814	0.05529920692141312	0.055503292568203196	0.056108266276517924
5160	769	0.5646108663729809	0.0912412613991994	0.09011014764471525	0.09048123308624544	0.09136271830818582
5190	775	0.5690161527165932	0.048176770602687165	0.04739481409001957	0.04721291501675297	0.04667268894911172
5220	778	0.5712187958883994	0.07679463029935561	0.07602110611686536	0.07644689004618258	0.0777300429613348
5250	780	0.5726872246696035	0.1001082895802243	0.10025706940874037	0.10220125786163523	0.10834838171968329
5280	787	0.577826725403818	0.044697496770094707	0.04451609253917077	0.04487398791196259	0.04597499707909802
5310	790	0.580029368575624	0.0936889344097593	0.09267949319568278	0.09323734214563908	0.0948948948948949
5340	796	0.5844346549192364	0.052366698155794686	0.05159115950482857	0.05147439213657527	0.051051821446895844
5370	797	0.5851688693098385	0.11355882562695217	0.1137271689497717	0.11602853399330325	0.12337461300309598
